"";"ano";"cod_municipio";"rd";"nm_municipio";"gre";"cod_escola";"nm_escola";"tp_escola";"p_em";"nota_lp";"nota_mt";"nota_saep";"idepe_2015";"tdi_3em";"TP_LOCALIZACAO";"IN_INTERNET";"IN_NOTURNO";"IN_EJA";"QT_MAT_BAS";"QT_MAT_BAS_FEM";"QT_MAT_BAS_MASC";"QT_MAT_BAS_BRANCA";"tratamento";"idepe_2014"
"696";2015;2612208;"Sertão Central";"Salgueiro";"Sertão Central";26179806;"ESCOLA DE REFERENCIA EM ENSINO MEDIO DE SALGUEIRO";"INTEGRAL";0,93;5,9;6,13;6,02;5,58;4,4;"Urbana";1;0;0;593;324;269;74;0;5,76
"697";2015;2611606;"Metropolitana Recife";"Recife";"Recife Sul";26179857;"ESCOLA DE REFERENCIA EM ENSINO MEDIO PORTO DIGITAL";"INTEGRAL";0,92;5,56;5,82;5,69;5,23;7,8;"Urbana";1;0;0;370;206;164;50;0;5,06
"698";2015;2601706;"Agreste Central";"Belo Jardim";"Agreste Centro Norte";26179873;"ESCOLA DE REFERENCIA EM ENSINO MEDIO DE BELO JARDIM";"INTEGRAL";0,95;5,59;5,93;5,76;5,47;8,9;"Rural";1;1;1;631;379;252;112;0;4,62
"699";2015;2612604;"Sertão do São Francisco";"Santa Maria da Boa Vista";"Sertão do Médio São Francisco";26179997;"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA EDITE MATOS";"INTEGRAL";0,99;4,77;4,57;4,67;4,61;12,4;"Urbana";1;0;0;674;401;273;62;0;4,54
"700";2015;2614204;"Mata Sul";"Sirinhaém";"Mata Sul";26181320;"ESCOLA ESTADUAL DR MIGUEL ARRAES DE ALENCAR";"REGULAR";0,8;3,86;3,29;3,57;2,87;43,1;"Urbana";1;1;0;247;128;119;5;1;2,45
"701";2015;2611101;"Sertão do São Francisco";"Petrolina";"Sertão do Médio São Francisco";26213800;"ESCOLA MANOEL MESSIAS BARBOSA";"REGULAR";0,74;4,07;4,12;4,1;3,05;44,4;"Rural";1;1;0;434;208;226;13;0;3,48
"702";2015;2612109;"Agreste Setentrional";"Salgadinho";"Vale do Capibaribe";26305615;"ESCOLA DE REFERENCIA EM ENSINO MEDIO CARLOS SOARES DA SILVA";"INTEGRAL";0,98;4,13;4,2;4,16;4,09;44,4;"Urbana";1;1;0;262;157;105;30;0;4,12
"703";2015;2613008;"Agreste Central";"São Bento do Una";"Agreste Meridional";26366614;"ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE DO PATROCINIO MOTA";"INTEGRAL";0,87;4,59;4,61;4,6;4;5,5;"Urbana";1;0;0;391;256;135;150;0;4,35
"704";2015;2609006;"Mata Norte";"Macaparana";"Mata Norte";26408643;"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA BENEDITA DE MORAIS GUERRA";"INTEGRAL";0,94;5,98;6,11;6,05;5,7;2,1;"Urbana";1;0;0;347;221;126;121;0;5,61
"705";2015;2605707;"Sertão de Itaparica";"Floresta";"Sertão do Submédio São Francisco";26419823;"ESCOLA ESTADUAL TERESINHA DE SOUZA LIRA";"REGULAR";1;4,18;3,97;4,07;4,07;41,4;"Rural";1;1;0;69;27;42;17;0;3,78
"706";2015;2605707;"Sertão de Itaparica";"Floresta";"Sertão do Submédio São Francisco";26419831;"JOSE FERREIRA DA SILVA";"REGULAR";1;3,86;4,27;4,07;4,07;76,9;"Rural";0;1;1;100;51;49;6;1;3,33
"707";2015;2606309;"Sertão do Araripe";"Granito";"Sertão do Araripe";26525780;"ESCOLA DE REFERENCIA EM ENSINO MEDIO GOVERNADOR MIGUEL ARRAES DE ALENCAR";"INTEGRAL";0,91;5,01;5,14;5,07;4,59;6,1;"Urbana";1;1;0;188;109;79;11;0;4,65
"708";2015;2607802;"Mata Norte";"Itaquitinga";"Mata Norte";26525852;"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROF DENIVAL JOSE RODRIGUES DE MELO";"INTEGRAL";0,95;4,28;4,84;4,56;4,34;7,7;"Urbana";1;0;0;181;109;72;19;0;4,25
"709";2015;2600203;"Sertão do São Francisco";"Afrânio";"Sertão do Médio São Francisco";26540720;"ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA IRENE MARIA RAMOS COELHO";"INTEGRAL";0,92;4,79;4,4;4,6;4,25;20;"Urbana";1;0;0;346;200;146;126;0;4,45
