ano;id;tipo;nota;TDI_EM;TDI_01;TDI_02;TDI_03;MHA_EM;MHA_01;MHA_02;MHA_03
2018;26117991;Privada;628;3,1;2,9;2,6;3,7;5,5;5,5;5,5;5,5
2018;26118149;Privada;571,9955357;4,3;4,2;5,7;3,3;6;6;6;6
2018;26118165;Privada;671,0266854;2,1;1;3,1;2,3;5,3;5,3;5,3;5,3
2018;26118262;Privada;618,6079193;4;9;2,1;1,8;5,3;5,2;5,3;5,3
2018;26118742;EREM;515,7498563;10,4;10,4;11;9,6;9,5;9,5;9,5;9,5
2018;26119730;Regular;674,5819444;7,2;2,6;14,3;5,3;5,3;5,3;5,3;5,3
2018;26120100;Regular;500,785;43,3;43,4;39,1;49,1;4,2;4,3;4,4;4,2
2018;26120208;Privada;522,7560606;4,8;4,2;5,1;4,8;5,3;5,3;5,3;5,3
2018;26120968;Privada;583,0060484;10,7;11,3;16;6,1;7,7;5,3;5,3;11,3
2018;26120992;Regular;532,2013333;15,4;19,7;12,9;13,6;5,4;5,3;5,5;5,5
2018;26121247;EREM;486,1809783;24,9;35,4;19,1;13,6;9,5;9,5;9,5;9,5
2018;26121310;Regular;515,5483836;19,3;22,9;22,6;14,7;4,5;4,5;4,5;4,5
2018;26121328;Privada;553,5548387;4,9;9,1;2,4;2,7;5,3;5,3;5,3;5,3
2018;26121344;Regular;490,9043253;33,1;36;39,5;22,5;4,8;5,3;4,5;4,5
2018;26121379;Privada;551,9877273;11,1;11,1;13,6;8,3;5,4;5,4;5,3;5,4
2018;26121484;Privada;584,1592593;5,7;8,8;7;1,7;5,9;5,5;5,5;6,5
2018;26121506;Privada;562,5072581;6,7;11,6;7,4;0;5,5;5,5;5,5;5,5
2018;26121514;Privada;572,8321429;8,1;11,5;9,4;2,3;5,4;5,4;5,4;5,4
2018;26121654;EREM;539,9075269;15,4;20,9;11,4;12,7;9,5;9,5;9,5;9,5
2018;26121670;Regular;485,0227273;25,3;27,5;24,2;23,6;5,4;5,6;5,9;5,4
2018;26121751;EREM;511,5440041;12,6;10;16,7;11,8;9,5;9,5;9,5;9,5
2018;26121808;Privada;541,7775641;12,6;17,5;6,9;12,1;5,4;5,4;5,4;5,4
2018;26121816;ETE;558,4878;8,2;9,9;10,2;3,9;9,5;9,5;9,5;9,5
2018;26121921;EREM;522,8557522;18,5;24,3;19,1;4,8;9,5;9,5;9,5;9,5
2018;26121948;Regular;500,7368182;36,3;37,1;27,9;36,3;5,4;5,5;5,5;5,3
2018;26122081;Privada;659,4598333;2,4;3,6;3,7;0;6,1;6,1;6,1;6,1
2018;26122090;Privada;600,1347015;8,2;7,2;10,3;7,4;5,9;5,9;5,9;5,9
2018;26122120;Regular;553,5485955;12;12,9;10,5;12,9;4,7;4,8;4,8;4,8
2018;26122154;Privada;563,0973684;9,5;14,8;2,4;9,5;5,3;5,3;5,3;5,3
2018;26122162;Privada;631,147;4,5;2,8;6,2;4,3;5,5;5,3;5,3;6
2018;26122227;Regular;503,3810078;39,9;35,3;48;37,4;5,2;5,5;5,1;5,1
2018;26122278;Regular;511,9222973;20,6;28,4;20;13,3;5,5;5,5;5,5;5,5
2018;26122510;EREM;489,889881;23,7;25,8;26;18;9,5;9,5;9,5;9,5
2018;26122677;EREM;525,2626316;11,3;13,1;8,7;11,6;9,5;9,5;9,5;9,5
2018;26122685;ETE;555,7875;10,4;10,5;10,8;9,9;9,5;9,5;9,5;9,5
2018;26122839;EREM;507,6934375;17,8;19,5;22,7;8,2;9,5;9,5;9,5;9,5
2018;26122847;EREM;493,8597826;18,4;26,1;16,8;9,2;9,5;9,5;9,5;9,5
2018;26122960;EREM;485,7575472;31,2;39,1;11,3;38,3;4,9;9,5;4,5;4
2018;26123258;EREM;496,6713333;23,2;20,3;29,6;20;9,5;9,5;9,5;9,5
2018;26123282;EREM;504,9284653;18,8;20,5;17,9;17,6;9,5;9,5;9,5;9,5
2018;26123479;EREM;504,0424279;30,4;30;31,8;29,2;5;7;4,3;4,2
2018;26123517;Regular;499,2433594;39,2;45,6;34,6;37,4;4,2;4,5;4,4;4,2
2018;26123576;Regular;506,3969136;21,9;26,4;18,4;21,7;4,5;4,5;4,5;4,3
2018;26123592;EREM;534,6033203;13,5;15,4;14,6;8,8;9,5;9,5;9,5;9,5
2018;26123703;EREM;508,3843434;17,9;25,6;10,5;12,1;9,5;9,5;9,5;9,5
2018;26123819;EREM;505,1551402;18,4;20,7;18,5;14,1;9,2;8,8;9,5;9,5
2018;26124106;Privada;606,9825;5,8;3,3;0;12,8;6;6;6;6
2018;26124190;EREM;532,2347877;8;6,2;10,3;8,1;9,5;9,5;9,5;9,5
2018;26124220;Privada;630,5096831;2,3;1,8;2,2;2,9;4,6;4,6;4,5;4,5
2018;26124297;Federal;697,9166667;0,6;0;1,7;0;5,3;5,3;5,3;5,3
2018;26124432;EREM;495,0849206;35,8;40,5;37,3;19,5;9,5;9,5;9,5;9,5
2018;26124440;Regular;507,6909091;44,4;46,3;48,2;38,1;4,2;4,5;4,3;4,3
2018;26124580;Regular;495,7197059;46;49,1;48,3;38,5;4,2;4,5;4,3;4,2
2018;26124602;EREM;520,4445565;12,1;15,7;9,2;10,8;9,5;9,5;9,5;9,5
2018;26124645;Regular;494,673;48,3;38,4;50,9;53,5;4;4,5;4;3,9
2018;26124653;EREM;487,9425;34,3;26;35,9;39,2;6,2;9,5;7,4;4
2018;26124670;Regular;487,8468137;34,5;32,8;37,3;32,8;4,3;4,5;4,3;4,3
2018;26124696;EREM;494,0361111;19;19,8;20,7;16,1;9,5;9,5;9,5;9,5
2018;26124785;EREM;495,4015385;29,9;40;29,9;9,5;9,5;9,5;9,5;9,5
2018;26125048;EREM;504,5352273;12,9;17,6;11,8;5,7;9,5;9,5;9,5;9,5
2018;26125250;EREM;500,0141304;17,2;16,7;16,8;18;7,1;9,5;9,5;4,5
2018;26125358;Regular;465,1307692;36,7;31,8;28,8;48,2;3,8;4,5;4,5;3,9
2018;26125625;Privada;560,2726852;10,2;17,4;8,6;3,5;4,5;4,5;4,5;4,5
2018;26125641;EREM;515,4672727;24,1;26,5;19,5;22,4;9,5;9,5;9,5;9,5
2018;26125650;Regular;479,4050926;41,6;49,5;28,9;43,8;5,3;5,5;5,5;4,8
2018;26125668;Privada;596,9102941;11,8;14,1;16,3;2,7;5,5;5,5;5,5;5,5
2018;26125757;EREM;530,2654167;16,4;13,6;21,6;13,5;8,9;9,5;9,5;9,5
2018;26125781;EREM;542,1115132;16,7;17,3;17,3;14,8;9,5;9,5;9,5;9,5
2018;26125943;Regular;472,6661765;40,2;50;42;15,1;4,5;4,5;4,5;4,5
2018;26125978;EREM;498,428271;22,8;24;23,6;20,1;7,7;9,5;9,5;9,5
2018;26126010;Regular;485,7217105;46,5;53,3;44,9;38,4;5,5;5,5;5,5;5,5
2018;26126044;EREM;499,2254425;19,6;25,8;17,2;12,9;7,1;9,5;9,5;9,5
2018;26126079;EREM;539,2341667;9,5;10,2;12;6,7;9,5;9,5;9,5;9,5
2018;26126109;EREM;516,6473077;15,7;22;11;7,6;8,1;9,5;9,5;9,5
2018;26126125;Regular;501,0385965;32,9;40,6;31,3;26,1;4,3;4,5;4,5;4,6
2018;26126133;EREM;504,0595794;20,7;27,3;16,2;17,3;9,5;9,5;9,5;9,5
2018;26126141;Regular;477,4176136;29,4;36;25,8;23,8;4,5;4,5;4,5;4,5
2018;26126290;Regular;475,4568841;51,5;59,6;50,4;43,8;5,5;5,5;5,5;5,5
2018;26126613;Regular;482,654878;28,6;35,8;31,1;12,2;5,4;5,5;5,5;5,1
2018;26126621;Regular;489,045977;54,7;57,8;53;52,5;4,7;5;4,7;4,4
2018;26127300;EREM;514,0865385;18,8;18,3;20,4;17,9;9,6;9,7;9,5;9,5
2018;26127334;EREM;513,1725352;16;18,2;21,1;6,7;9,5;9,5;9,5;9,5
2018;26127415;EREM;528,4197368;20,1;19,1;27,4;13,5;9,5;9,5;9,5;9,5
2018;26127431;Regular;490,9971154;42,6;44,4;42,9;40,4;4,1;4,4;4,2;4,1
2018;26127474;Regular;473,2367857;49,6;53,2;47,3;49,2;4;4,5;4,2;4,1
2018;26127512;Regular;483,6310185;43,2;50;32,2;46,4;4,1;4,5;4,5;4,5
2018;26127563;Federal;622,5952479;41,4;38,4;42;41,4;4,8;4,8;4,8;4,8
2018;26127571;Regular;504,7466667;37,8;26,4;31,8;48;4,3;4,5;4,5;4
2018;26127580;Privada;592,6;9,7;6,1;13,3;10;6,2;6,2;6,2;6,2
2018;26127695;Regular;490,7657609;42,7;32,3;48,2;43,2;4,1;4,5;4;3,9
2018;26127741;EREM;473,7483333;21,7;28,3;14,3;18,6;9,5;9,5;9,5;9,5
2018;26127750;Privada;572,1014286;15;18,5;9,1;12,5;4,5;4,5;4,5;4,5
2018;26128101;EREM;511,5938235;9,8;15,2;5,2;8,3;9,5;9,5;9,5;9,5
2018;26128179;Regular;476,9514423;36,2;45,2;30,6;21,7;5,1;5;4,9;5,4
2018;26128403;EREM;502,4276923;20,6;27,1;21,7;9,9;9,5;9,5;9,5;9,5
2018;26128420;Regular;485,0487216;35,7;41,1;38,6;26,6;5,2;5,3;5,1;5,3
2018;26128497;EREM;505,5857692;19,9;29,1;11,3;11,7;6,9;9,5;9,5;9,5
2018;26128527;Regular;480,0076923;43;47,3;41,3;40;4,6;4,7;4,8;4,2
2018;26128594;Regular;490,8523438;40,7;39,7;41,8;40,4;5;5,5;5,5;5,5
2018;26128721;EREM;503,5813679;16,7;17,2;20,7;10,5;8,6;9,5;9,5;9,5
2018;26128853;Privada;555,2682432;7,2;4;12,1;4,5;5,3;5,3;5,3;5,3
2018;26129027;Federal;524,9235075;8,9;3,1;10;15,2;5,7;5,7;5,8;5,3
2018;26129086;EREM;496,4761029;18,1;23,1;12,8;15,2;9,5;9,5;9,5;9,5
2018;26129094;EREM;494,1335366;23,5;31,1;19,7;15,5;10;10;10;10
2018;26129124;Regular;492,9857143;44,1;50;44,4;37;4,3;4,5;4,3;4,2
2018;26129388;EREM;469,6745614;25,4;32,6;19,3;23,7;7,5;9,9;9,5;4,5
2018;26129566;Regular;473,3581169;31,6;45,4;25,7;25,3;4,4;4,5;4,5;4,5
2018;26129817;Regular;485,5744792;34,6;39,8;31,2;31,6;4,3;4,4;4,3;4,2
2018;26129868;ETE;557,9685185;8,6;10,8;10,3;4,1;9,5;9,5;9,5;9,5
2018;26129922;Regular;487,7354027;20,9;23,9;21,3;16,5;4,5;4,5;4,5;4,5
2018;26130114;EREM;532,978125;15,3;22,2;14,2;7,8;10;10;10;10
2018;26130149;Regular;477,9166667;45,9;57,5;43,1;33,8;4,3;4,3;4,3;4,3
2018;26130203;EREM;482,6262821;22,3;25,2;16,9;22,4;9,5;9,5;9,5;9,5
2018;26130319;Regular;470,4905738;35,8;35,5;32,4;38,7;4,3;4,5;4,3;4,1
2018;26130386;Regular;475,8926282;41,1;53,9;36,3;31,3;4,2;4,3;4,3;4,3
2018;26130521;EREM;484,9416667;16,6;21,3;19;9;9,5;9,5;9,5;9,5
2018;26130947;Regular;474,4125;37,4;44,9;36,6;30,2;4,5;4,5;4,5;4,5
2018;26131528;EREM;489,0218254;25,4;32,4;23,5;16,8;9,5;9,5;9,5;9,5
2018;26131668;Regular;480,9906977;34,2;52;34,6;17,2;4,3;4,3;4,3;4,3
2018;26131684;EREM;497,41;7,5;9;9,9;4,5;9,5;9,5;9,5;9,5
2018;26132230;Regular;596,6745968;5;6,5;2,7;5,9;4,5;4,5;4,5;4,5
2018;26132735;EREM;528,1262821;7,1;12,1;6,8;4,1;9,5;9,5;9,5;9,5
2018;26133920;EREM;469,2069444;35,1;34,9;36,2;34,4;8;9,5;8,4;7,2
2018;26133949;EREM;535,0410714;7,6;9,4;6,8;5,5;9,5;9,5;9,5;9,5
2018;26133985;EREM;506,703125;16,7;26,1;17;7,4;9,5;9,5;9,5;9,5
2018;26134085;EREM;547,1314189;8,9;12,3;6,7;4,9;9,5;9,5;9,5;9,5
2018;26135490;Privada;608,3960526;2,4;2,8;2,7;1,7;5,7;5,5;5,5;6
2018;26135555;Regular;486,273913;24;35,1;19,2;16,4;4,5;4,5;4,5;4,5
2018;26136455;EREM;506,9744505;16,8;17;25,2;6,5;9,8;9,7;9,8;10
2018;26136460;EREM;527,0541045;9,6;11,9;8,8;7,8;10;10;10;10
2018;26136489;EREM;500,772191;11,6;11,3;15,9;9,2;7,3;9,6;9,5;4,5
2018;26137149;Regular;496,4607143;20,3;25;25,6;5,9;4,5;4,5;4,5;4,5
2018;26137190;Privada;557,00875;7,2;9,1;11,5;0;4,8;4,8;4,8;4,8
2018;26137255;Privada;565,3794872;6,6;7,7;7,3;5;5,3;5,3;5,3;5,3
2018;26137631;Privada;642,6488014;2,6;2,7;2,2;2,8;5,5;5,5;5,5;5,5
2018;26137950;Privada;591,9891509;8,2;6,5;8;10,2;5,6;5,6;5,6;5,5
2018;26137968;Privada;565,5;3,3;7;3,8;0;5,5;5,3;5,3;6
2018;26138328;Federal;593,3131356;3;3,8;0;6,1;4,8;4,8;4,8;4,8
2018;26138590;Privada;536,4194444;12,9;14,8;14,3;9,8;5,6;5,6;5,6;5,6
2018;26138611;Privada;560,7333333;3,9;7,3;2;2,8;5,6;5,6;5,6;5,6
2018;26138875;Regular;636,1846154;11,1;10,8;11,6;11;5,1;5,1;5,1;5,1
2018;26139618;Federal;613,2694118;12,6;13,8;10,4;13,5;5,2;5,3;5,2;5,2
2018;26140144;EREM;456,9239362;52,5;52,6;49,5;54,7;5,2;8;4,2;4,1
2018;26140870;Privada;523,6685897;12,3;15;9,1;12,4;5,3;5,3;5,3;5,3
2018;26142716;Privada;592,5841346;2;0,9;3,5;2,1;5,3;5,3;5,3;5,3
2018;26142759;Privada;590,1789216;3,4;4,1;5,7;0;4,8;4,8;4,8;4,8
2018;26143330;Privada;564,5147541;4,8;4,1;4,7;5,7;4,9;4,7;4,7;5,3
2018;26144441;Privada;553,7214286;8,7;16,7;3,8;7,1;5,3;5,3;5,3;5,3
2018;26145677;EREM;507,1195652;23,6;37,1;21,7;9,4;9,5;9,5;9,5;9,5
2018;26146967;Regular;458,1619048;18,4;41,8;8,8;9,2;4;2,6;4,5;4,5
2018;26148021;Regular;468,1575;46,6;36,9;57,1;47,5;6,5;7,2;5,6;6,5
2018;26148447;Regular;498,1394531;39,2;43,4;34;38,8;4,1;4,2;4,1;3,9
2018;26151987;Privada;547,9142405;7;7,3;8,6;4,3;5,3;5,3;5,3;5,3
2018;26152630;Privada;625,9619792;3,7;2,1;6,7;2,4;5,8;5,5;5,5;6,3
2018;26152789;Privada;567,1897059;6,5;4,4;8,2;6,3;5,4;5,4;5,4;5,4
2018;26152819;Privada;552,5068182;16,3;17;15,8;15,9;5,3;5,3;5,3;5,3
2018;26152886;Federal;595,8835784;18,7;14,7;28,3;10,9;4,8;4,8;4,8;4,8
2018;26153084;Privada;598,6607955;7,6;12,3;8,2;1,9;5,4;5,4;5,4;5,4
2018;26153742;Regular;491,073431;26,4;45,1;14,2;19,7;4,5;4,5;4,5;4,4
2018;26154803;EREM;473,6927778;23,6;27,1;21,7;21;9,5;9,5;9,5;9,5
2018;26155559;EREM;494,1704167;13,7;18,2;11,4;10,4;9,5;9,5;9,5;9,5
2018;26156202;Privada;643,0399306;5,7;10,2;3,2;1,5;6,3;6,3;6,3;6,3
2018;26156407;Privada;641,2824468;1,7;1;0;4,3;5;5;5;5
2018;26160307;Privada;616,5658654;5,4;7,2;5,2;4,1;5,5;5,5;5,5;5,5
2018;26163039;Privada;655,5639706;1,9;1;3,8;1,4;5,9;5,6;6,1;6
2018;26163624;Privada;631,1790323;14,1;25;7,1;9,4;6,3;6,3;6,3;6,3
2018;26165112;Regular;494,2679348;63,5;45,6;30,4;72,5;4;4,5;4,5;3,7
2018;26165783;Regular;466,5354167;47,7;52,7;43,6;41,7;4,4;4,4;4,5;4,5
2018;26167115;Privada;569,0043103;6,6;9,4;6,8;4;4,8;4,8;4,8;4,8
2018;26167158;Regular;487,9731343;47;57;47,3;29;7,3;7,3;7,3;7,3
2018;26168154;Privada;573,2487805;6,7;7,2;8,5;4;4,8;4,8;4,8;4,8
2018;26168820;Privada;539,0908333;7,3;8,6;5,8;8,1;4,9;4,9;4,8;4,8
2018;26169029;EREM;496,4914474;22,9;30,2;25,6;14,7;7,5;10;8,8;8,5
2018;26169975;Regular;478,5327273;35,9;44,7;27,3;28,8;4,5;4,5;4,5;4,5
2018;26172712;EREM;542,8570064;8,1;9,1;8,7;5,7;9,5;9,5;9,5;9,5
2018;26172852;Privada;559,9735849;4;0;9,1;4,4;5,3;5,3;5,3;5,3
2018;26172860;Privada;635,3356452;2,8;2,3;1,8;4,4;5,8;5,6;5,6;6,2
2018;26172879;Privada;559,6372549;6,9;12,6;3,6;3;4,8;4,8;4,8;4,8
2018;26173280;Privada;619,8169231;3,8;3,7;6;1,5;5,8;5,8;5,8;5,8
2018;26174189;Privada;526,2614583;7;9,2;6,4;5,6;4,5;4,5;4,5;4,5
2018;26174464;EREM;507,6208861;31,1;40,2;24,2;25,5;9,5;9,5;9,5;9,5
2018;26175533;ETE;521,8269841;14,2;13,5;16,3;12,2;9,5;9,5;9,5;9,5
2018;26176203;ETE;526,8692308;8,9;13,5;9,6;3,8;9,5;9,5;9,5;9,5
2018;26176211;ETE;541,4955078;7,7;10,5;6,9;4,7;9,5;9,5;9,5;9,5
2018;26176220;ETE;507,6020588;12,4;7,3;12,5;17,1;9,5;9,5;9,5;9,5
2018;26176238;ETE;567,7640625;7,7;6,9;6,2;10,1;9,5;9,5;9,5;9,5
2018;26176246;ETE;556,2740385;9,9;10,9;8,9;9,8;9,5;9,5;9,5;9,5
2018;26176254;ETE;548,4232394;8,1;10,5;7,2;6,7;9,6;9,7;9,5;9,5
2018;26176262;ETE;526,4348425;8,6;8;9,9;7,9;9,5;9,5;9,5;9,5
2018;26176882;ETE;550,0298986;6,6;8,8;7,3;3,1;9,5;9,5;9,5;9,5
2018;26177013;EREM;521,219898;17;22,6;14;10,8;9,5;9,5;9,5;9,5
2018;26177927;Regular;491,2786517;20,2;26,7;22;12,3;4,3;4,4;4,5;4,4
2018;26178028;EREM;501,9612179;9,6;12,3;8,5;7,6;9,5;9,5;9,5;9,5
2018;26178079;Regular;491,2415;36,4;39,3;34,1;35,6;4,3;4,3;4,3;4,1
2018;26178087;EREM;504,1981707;10,8;9,4;15,1;7,7;9,5;9,5;9,5;9,5
2018;26178095;EREM;526,4956897;9;11,5;10,1;4,2;9,2;9,5;9,5;9,5
2018;26178176;EREM;539,2867486;11,4;15,9;9,2;9,1;9,5;9,5;9,5;9,5
2018;26178192;EREM;556,3572581;8;18,2;2,9;3,1;9,5;9,5;9,5;9,5
2018;26178222;EREM;519,8684211;13,1;20,2;7,8;7,7;9,5;9,6;9,5;9,5
2018;26178230;ETE;594,9154762;3,2;2,3;4,7;2,6;9,5;9,5;9,5;9,5
2018;26178435;EREM;504,9004926;12,4;14,7;11,1;11,3;10;10;10;10
2018;26178656;EREM;525,4271523;9;10,1;11,3;5,4;9,5;9,5;9,5;9,5
2018;26178699;EREM;529,8856688;13,1;17,3;13,7;6,7;9,5;9,5;9,5;9,5
2018;26178702;EREM;514,2896067;11,5;14,3;15,2;4,8;9,5;9,5;9,5;9,5
2018;26179199;Privada;590,0819196;3,8;4,8;3,7;2,6;4,5;4,5;4,5;4,5
2018;26179474;EREM;533,454;10;8,8;11,2;10,3;9,5;9,5;9,5;9,5
2018;26179610;EREM;543,3477848;12,3;12,9;13,3;8,7;9,5;9,5;9,5;9,5
2018;26179806;EREM;552,0677966;4,1;4,2;4,8;3,2;9,5;9,5;9,5;9,5
2018;26179857;ETE;558,5846154;6,8;5,7;8,7;6,1;9,5;9,5;9,5;9,5
2018;26179873;EREM;526,4443396;19,8;28,4;15,9;10,9;9,5;9,5;9,5;9,5
2018;26179997;EREM;496,7501825;9,9;13,7;9;7,3;9,5;9,5;9,5;9,5
2018;26180200;Privada;632,2175;7,7;5,9;9,1;7,7;5,8;5,8;5,8;5,8
2018;26180863;Privada;570,6957547;11,6;19,5;9,7;7;5,2;5,2;5,2;5,2
2018;26181231;Privada;658,7516129;7,2;7;8,3;6,3;5,3;5,3;5,3;5,3
2018;26181266;Privada;592,9279851;8,1;12,8;8,5;1,5;5;5;5;5
2018;26181282;ETE;551,4461832;7,8;9,4;9;4,6;9,5;9,5;9,5;9,5
2018;26181649;EREM;481,3676471;31,6;31,9;35,6;23,5;9,2;9,5;9,5;9,5
2018;26183021;ETE;570,3073529;9,6;8,7;8,3;12,8;9,5;9,5;9,5;9,5
2018;26183030;Regular;485,5631944;37,9;52;32,1;25,6;4,2;4,5;4,5;4,5
2018;26183358;Privada;577,4333333;8;9,7;14,8;0;5,5;5,5;5,5;5,5
2018;26184834;Privada;610,1945122;6,8;9,8;8,6;2,4;5,4;5,4;5,4;5,4
2018;26185059;Regular;462,2107759;30,2;30,8;32,3;26,4;4,2;4,3;4,3;4,2
2018;26185113;ETE;511,3537234;11,5;20,5;7,7;5,5;9,5;9,5;9,5;9,5
2018;26185660;ETE;512,5762626;6;8;4,5;5,1;9,5;9,5;9,5;9,5
2018;26185741;ETE;501,3900794;8;7,1;3,1;18,5;9,5;9,5;9,5;9,5
2018;26185750;ETE;504,4910088;12,2;15,6;7,5;12,4;9,5;9,5;9,5;9,5
2018;26185806;ETE;532,1457692;8,4;10;6,5;8,5;9,5;9,5;9,5;9,5
2018;26185938;ETE;512,9478448;8,7;9;6,2;13,8;9,6;9,5;9,6;10
2018;26185946;ETE;542,3392045;8,2;8,6;7,5;8,5;9,5;9,5;9,5;9,5
2018;26186004;ETE;511,7478723;12,2;15,2;11,3;8,6;9,5;9,5;9,5;9,5
2018;26186225;Privada;616,6889706;0,9;0;1,5;1,4;5,3;5,3;5,3;5,3
2018;26186241;EREM;504,4346154;15,9;18,6;14,5;13,4;9,5;9,5;9,5;9,5
2018;26187353;Privada;633,4140625;2;2;1,4;3,6;5,5;5,5;5,5;5,5
2018;26188031;Privada;610,2044872;5,1;7,2;2;4,8;5,7;5,5;5,5;6,3
2018;26205602;Privada;535,3724359;10,1;14,5;11,1;2,4;5,3;5,3;5,3;5,3
2018;26305615;EREM;491,024537;26,2;29,7;27,8;20,6;8,1;9,5;9,5;9,5
2018;26320614;Privada;540,4928571;12,6;10,3;21,1;10,3;5,3;5,3;5,3;5,3
2018;26323613;Federal;553,5816038;14;15,4;9,1;15;4,8;4,8;4,8;4,8
2018;26408643;EREM;558,8621094;5,5;4,6;4,8;8,8;9,5;9,5;9,5;9,5
2018;26440733;Privada;597,3966667;8,5;4,5;7,5;12,3;5,5;5,5;5,5;5,5
2018;26441713;Privada;521,5945313;14,3;14,7;17,1;11,6;5,3;5,3;5,3;5,3
2018;26525720;ETE;549,8005906;9,2;12,4;5,2;8,8;9,5;9,5;9,5;9,5
2018;26525780;EREM;480,3338889;20,8;23,5;15,2;23,3;8,6;9,5;9,5;9,5
2018;26525798;ETE;520,2898551;6,8;7,2;9;4;9,5;9,5;9,5;9,5
2018;26525801;Regular;546,4586957;6,6;8;5,3;6,1;9,5;9,5;9,5;9,5
2018;26525810;ETE;552,0589552;7,2;7,8;9,5;4;9,5;9,5;9,5;9,5
2018;26525828;ETE;550,4518;7,7;7,7;6;9,5;9,5;9,5;9,5;9,5
2018;26525836;Regular;547,2241803;8;6,5;9,8;8,5;9,5;9,5;9,5;9,5
2018;26525852;EREM;488,7563559;16;16,7;21,2;12;9,5;9,5;9,5;9,5
2018;26525933;ETE;485,5628906;15,1;12,9;18,7;14,2;9,5;9,5;9,5;9,5
2018;26529807;Privada;596,2391667;4,3;6,5;0;7;6,3;6,3;6,3;6,3
2018;26534711;Privada;687,3534884;0,5;0;1,5;0;5,8;5,5;5,5;6,3
2018;26540720;EREM;488,325;6,8;10;10;3,5;9,5;9,5;9,5;9,5
